Date,Close
20190406,165.947205
20190407,174.531647
20190408,180.25882
20190409,176.114578
20190410,177.337479
20190411,165.497025
20190412,164.736328
20190413,164.513351
20190414,167.838516
20190415,161.574173
20190416,167.623444
20190417,166.95076
20190418,173.814026
20190419,173.708435
20190420,173.751266
20190421,170.046524
20190422,171.874664
20190423,171.4478
20190424,165.826096
20190425,154.459396
20190426,156.347092
20190427,158.434937
20190428,157.295074
20190429,155.201996
20190430,162.166031
20190501,160.818344
20190502,162.122787
20190503,167.952408
20190504,164.026581
20190505,163.450699
20190506,172.653214
20190507,169.79866
20190508,170.948166
20190509,170.289307
20190510,173.142746
20190511,194.304337
20190512,187.325317
20190513,196.846283
20190514,217.148575
20190515,247.153061
20190516,264.01001
20190517,243.764587
20190518,234.59523
20190519,261.292206
20190520,251.86441
20190521,255.215881
20190522,244.698914
20190523,245.965668
20190524,249.484985
20190525,251.759872
20190526,267.069641
20190527,272.86264
20190528,271.768707
20190529,269.455688
20190530,255.858948
20190531,268.113556
20190601,265.391266
20190602,270.225525
20190603,252.607925
20190604,241.338791
20190605,247.05101
20190606,249.474335
20190607,250.930359
20190608,245.738098
20190609,233.0867
20190610,247.520126
20190611,245.78183
20190612,260.90329
20190613,256.168793
20190614,264.087463
20190615,269.019318
20190616,269.223206
20190617,274.351105
20190618,265.051849
20190619,269.431793
20190620,271.695007
20190621,294.910278
20190622,309.38031
20190623,307.827789
20190624,310.424683
20190625,318.126312
20190626,336.753174
20190627,294.267639
20190628,311.226105
20190629,320.058899
20190630,290.695984
20190701,293.641113
20190702,291.596436
20190703,303.099976
20190704,284.523224
20190705,287.997528
20190706,287.547119
20190707,305.700562
20190708,313.251404
20190709,308.881012
20190710,290.002319
20190711,268.704041
20190712,276.276703
20190713,269.458801
20190714,227.578064
20190715,229.776001
20190716,199.188675
20190717,211.48497
20190718,226.566162
20190719,221.33342
20190720,229.119217
20190721,225.630768
20190722,217.560013
20190723,212.728516
20190724,217.046371
20190725,219.617996
20190726,219.629608
20190727,207.40831
20190728,211.186554
20190729,211.268051
20190730,210.522598
20190731,218.654144
20190801,217.808441
20190802,217.871567
20190803,222.490341
20190804,222.669724
20190805,234.215027
20190806,226.020645
20190807,226.391006
20190808,220.941864
20190809,210.488907
20190810,206.733536
20190811,216.092865
20190812,211.288071
20190813,208.709045
20190814,186.607742
20190815,188.50206
20190816,185.440079
20190817,185.687683
20190818,194.49353
20190819,203.091934
20190820,196.565414
20190821,186.891632
20190822,191.332916
20190823,194.706207
20190824,191.289566
20190825,186.842392
20190826,188.929382
20190827,187.516663
20190828,173.889969
20190829,169.516739
20190830,168.834869
20190831,172.469788
20190901,171.629425
20190902,178.347351
20190903,179.499329
20190904,175.992889
20190905,174.217133
20190906,169.956177
20190907,178.262619
20190908,181.35553
20190909,181.14946
20190910,179.78717
20190911,178.725494
20190912,181.016098
20190913,181.109726
20190914,188.105515
20190915,189.789124
20190916,197.113174
20190917,208.608749
20190918,211.393036
20190919,221.280853
20190920,218.050049
20190921,215.516205
20190922,211.54538
20190923,201.92131
20190924,168.110733
20190925,170.8927
20190926,166.727127
20190927,174.710999
20190928,174.572891
20190929,170.503479
20190930,179.872208
20191001,177.340424
20191002,180.71051
20191003,175.199341
20191004,176.985001
20191005,176.351517
20191006,173.059143
20191007,181.18634
20191008,182.021561
20191009,193.293259
20191010,191.659668
20191011,182.569687
20191012,180.826645
20191013,182.07515
20191014,186.960907
20191015,181.406067
20191016,176.013504
20191017,178.028351
20191018,173.621338
20191019,172.913025
20191020,175.534378
20191021,174.92099
20191022,172.300858
20191023,162.402786
20191024,162.168549
20191025,181.523209
20191026,179.83548
20191027,184.242218
20191028,182.662811
20191029,190.342575
20191030,184.692169
20191031,183.966919
20191101,183.969894
20191102,183.92572
20191103,182.425018
20191104,186.355194
20191105,189.304169
20191106,191.593842
20191107,187.976547
20191108,184.211472
20191109,185.028717
20191110,189.47728
20191111,185.489639
20191112,186.843414
20191113,188.258743
20191114,185.999634
20191115,180.521179
20191116,183.348358
20191117,185.119232
20191118,180.559601
20191119,177.455551
20191120,175.698349
20191121,161.462723
20191122,150.268173
20191123,153.417786
20191124,142.834702
20191125,146.476532
20191126,148.965073
20191127,153.010559
20191128,151.717575
20191129,155.304153
20191130,152.539688
20191201,151.18573
20191202,149.059158
20191203,147.956421
20191204,146.747742
20191205,149.248993
20191206,149.194443
20191207,148.768158
20191208,151.264725
20191209,148.225174
20191210,146.267044
20191211,143.608002
20191212,145.604004
20191213,144.944748
20191214,142.869232
20191215,143.11499
20191216,133.614029
20191217,122.603889
20191218,133.092194
20191219,129.321136
20191220,129.066055
20191221,128.130951
20191222,132.372513
20191223,128.61409
20191224,129.063889
20191225,126.454636
20191226,126.361221
20191227,127.214607
20191228,128.322708
20191229,134.75798
20191230,132.633484
20191231,129.610855
20200101,130.802002
20200102,127.410179
20200103,134.171707
20200104,135.069366
20200105,136.276779
20200106,144.304153
20200107,143.543991
20200108,141.258133
20200109,138.979202
20200110,143.963776
20200111,142.927109
20200112,145.873932
20200113,144.226593
20200114,165.955353
20200115,166.230682
20200116,164.391006
20200117,170.779953
20200118,175.365677
20200119,166.969849
20200120,167.120514
20200121,169.697159
20200122,168.294159
20200123,162.928558
20200124,163.051178
20200125,161.283936
20200126,168.077103
20200127,170.930893
20200128,176.370316
20200129,175.050339
20200130,184.690475
20200131,180.160172
20200201,183.67395
20200202,188.617538
20200203,189.865067
20200204,189.250595
20200205,204.23024
20200206,212.339081
20200207,222.726059
20200208,223.146515
20200209,228.578568
20200210,223.522705
20200211,235.851196
20200212,265.406128
20200213,268.099243
20200214,284.217499
20200215,264.728577
20200216,259.894714
20200217,266.363434
20200218,281.94458
20200219,259.763977
20200220,257.949463
20200221,265.600616
20200222,262.331726
20200223,273.75415
20200224,265.216431
20200225,247.817596
20200226,225.680267
20200227,226.753387
20200228,226.760498
20200229,219.848511
20200301,218.970596
20200302,230.569778
20200303,224.47963
20200304,224.517975
20200305,229.268188
20200306,243.525299
20200307,237.853088
20200308,200.689056
20200309,201.986328
20200310,200.767242
20200311,194.86853
20200312,112.347122
20200313,133.201813
20200314,123.306023
20200315,125.214302
20200316,110.605873
20200317,113.942749
20200318,114.84227
20200319,136.593857
20200320,132.737167
20200321,132.81871
20200322,123.321152
20200323,134.911606
20200324,138.761444
20200325,136.195892
20200326,138.361557
20200327,133.937943
20200328,130.986496
20200329,125.583733
20200330,132.904541
20200331,133.593567
20200401,135.634552
20200402,142.029144
20200403,142.091309
20200404,145.219391
20200405,143.546646
20200406,169.13588
20200407,165.101944
20200408,172.641739
20200409,170.807144
20200410,158.412445
20200411,158.216019
20200412,161.142426
20200413,156.279556
20200414,157.59639
20200415,153.286896
20200416,172.157379
20200417,171.63858
20200418,186.914001
20200419,181.61496
20200420,172.297165
20200421,172.737701
20200422,182.599579
20200423,185.028671
20200424,189.236938
20200425,195.515305
20200426,197.317535
20200427,197.224716
20200428,198.41539
20200429,216.968231
20200430,207.602051
20200501,214.219101
20200502,215.325378
20200503,210.933151
20200504,208.174011
20200505,206.774399
20200506,204.055786
20200507,212.289413
20200508,212.991577
20200509,211.600128
20200510,188.599564
20200511,185.912842
20200512,189.3125
20200513,199.193283
20200514,202.949097
20200515,195.622665
20200516,200.677124
20200517,207.158691
20200518,214.525055
20200519,213.451111
20200520,210.096741
20200521,199.883606
20200522,207.169189
20200523,208.694397
20200524,202.370346
20200525,205.319748
20200526,201.902313
20200527,208.863434
20200528,219.840424
20200529,220.675125
20200530,242.345596
20200531,230.975708
20200601,246.99176
20200602,237.219055
20200603,244.179321
20200604,244.426392
20200605,241.221985
20200606,241.93132
20200607,245.167252
20200608,246.309906
20200609,244.911453
20200610,247.444946
20200611,231.702667
20200612,237.49321
20200613,238.908844
20200614,234.1147
20200615,229.928909
20200616,234.416168
20200617,233.028275
20200618,232.101166
20200619,227.13829
20200620,229.274261
20200621,228.989822
20200622,242.533188
20200623,244.142151
20200624,235.772461
20200625,232.944489
20200626,229.668045
20200627,222.959793
20200628,225.347168
20200629,228.19487
20200630,226.315002
20200701,231.113419
20200702,229.392197
20200703,225.38707
20200704,229.074112
20200705,227.664597
20200706,241.510223
20200707,239.075531
20200708,246.670013
20200709,243.015961
20200710,240.984985
20200711,239.458176
20200712,242.131699
20200713,239.604584
20200714,240.211487
20200715,238.423523
20200716,233.640884
20200717,232.773087
20200718,235.48381
20200719,238.487518
20200720,236.153168
20200721,245.016724
20200722,262.190643
20200723,274.689056
20200724,279.215424
20200725,304.056763
20200726,309.643616
20200727,321.514099
20200728,316.657257
20200729,318.190887
20200730,334.586639
20200731,345.554657
20200801,385.199707
20200802,370.671722
20200803,386.295166
20200804,389.875488
20200805,401.590576
20200806,394.961945
20200807,379.512848
20200808,393.987366
20200809,391.120453
20200810,395.887573
20200811,380.384064
20200812,391.02417
20200813,428.741791
20200814,437.397827
20200815,433.354919
20200816,433.786621
20200817,429.53125
20200818,423.669312
20200819,406.463776
20200820,416.439789
20200821,389.126343
20200822,395.835144
20200823,391.384491
20200824,408.144196
20200825,384.001038
20200826,386.466125
20200827,382.632629
20200828,395.874664
20200829,399.921478
20200830,428.395721
20200831,435.079742
20200901,477.05191
20200902,440.040497
20200903,385.671936
20200904,388.24115
20200905,335.260071
20200906,353.362274
20200907,352.673492
20200908,337.602112
20200909,351.110016
20200910,368.101898
20200911,374.695587
20200912,387.183105
20200913,365.570007
20200914,377.26886
20200915,364.839203
20200916,365.812286
20200917,389.019226
20200918,384.364532
20200919,385.544373
20200920,371.052826
20200921,341.786072
20200922,344.503174
20200923,321.116302
20200924,349.355591
20200925,352.183258
20200926,355.488098
20200927,357.438507
20200928,355.159424
20200929,359.757385
20200930,359.937866
20201001,353.205902
20201002,346.238922
20201003,346.522095
20201004,352.57901
20201005,353.956787
20201006,340.815857
20201007,341.808655
20201008,350.766144
20201009,365.590485
20201010,370.96759
20201011,375.142059
20201012,387.731262
20201013,381.190765
20201014,379.484039
20201015,377.441833
20201016,366.229004
20201017,368.855927
20201018,378.213684
20201019,379.935608
20201020,369.136902
20201021,392.189972
20201022,413.77298
20201023,409.766693
20201024,412.457611
20201025,406.217773
20201026,393.888306
20201027,403.99704
20201028,388.650757
20201029,386.730103
20201030,382.819977
20201031,386.590332
20201101,396.358185
20201102,383.156738
20201103,387.602173
20201104,402.141998
20201105,414.067352
20201106,454.719299
20201107,435.713135
20201108,453.554779
20201109,444.163055
20201110,449.679626
20201111,462.960541
20201112,461.00528
20201113,474.626434
20201114,460.149841
20201115,447.559082
20201116,459.940308
20201117,480.360077
20201118,479.48407
20201119,471.630432
20201120,509.744568
20201121,549.486633
20201122,558.068115
20201123,608.454041
20201124,603.897766
20201125,570.686646
20201126,518.801147
20201127,517.493713
20201128,538.229797
20201129,575.758057
20201130,614.842529
20201201,587.324158
20201202,598.352356
20201203,616.70874
20201204,569.354187
20201205,596.595459
20201206,601.908997
20201207,591.843384
20201208,554.827759
20201209,573.479126
20201210,559.678528
20201211,545.797363
20201212,568.567322
20201213,589.663208
20201214,586.011169
20201215,589.355591
20201216,636.181824
20201217,642.868958
20201218,654.811951
20201219,659.297913
20201220,638.290833
20201221,609.817871
20201222,634.854187
20201223,583.7146
20201224,611.607178
20201225,626.410706
20201226,635.835815
20201227,682.642334
20201228,730.397339
20201229,731.520142
20201230,751.618958
20201231,737.803406
20210101,730.367554
20210102,774.534973
20210103,975.50769
20210104,1040.233032
20210105,1100.006104
20210106,1207.112183
20210107,1225.678101
20210108,1224.197144
20210109,1281.077271
20210110,1262.246704
20210111,1090.145386
20210112,1043.43457
20210113,1130.73938
20210114,1218.453003
20210115,1171.834595
20210116,1233.537598
20210117,1230.172241
20210118,1257.279541
20210119,1377.295898
20210120,1382.274048
20210121,1121.570923
20210122,1236.512207
20210123,1230.990601
20210124,1391.609375
20210125,1324.414795
20210126,1357.058105
20210127,1253.187134
20210128,1332.492188
20210129,1382.522827
20210130,1376.115479
20210131,1314.986206
20210201,1369.040527
20210202,1515.193726
20210203,1660.909546
20210204,1594.762695
20210205,1718.650879
20210206,1677.846802
20210207,1614.227783
20210208,1746.616821
20210209,1768.035034
20210210,1744.243408
20210211,1783.797974
20210212,1843.532593
20210213,1814.109863
20210214,1805.084106
20210215,1779.791016
20210216,1781.067505
20210217,1848.458252
20210218,1937.449219
20210219,1960.164795
20210220,1919.534058
20210221,1935.601074
20210222,1781.99292
20210223,1570.203979
20210224,1626.575684
20210225,1475.703735
20210226,1446.033691
20210227,1459.973145
20210228,1416.04895
20210301,1564.707642
20210302,1492.608765
20210303,1575.853149
20210304,1541.914307
20210305,1533.275024
20210306,1654.741577
20210307,1723.153809
20210308,1834.727905
20210309,1868.048828
20210310,1799.16626
20210311,1826.194946
20210312,1772.102417
20210313,1924.685425
20210314,1854.564331
20210315,1791.702271
20210316,1806.971802
20210317,1823.449341
20210318,1782.855103
20210319,1817.624146
20210320,1812.634644
20210321,1788.217041
20210322,1691.333984
20210323,1678.650146
20210324,1593.413452
20210325,1595.359253
20210326,1702.842041
20210327,1716.494629
20210328,1691.355957
20210329,1819.684937
20210330,1846.033691
20210331,1918.362061
20210401,1977.276855
20210402,2143.225586
20210403,2028.422485
20210404,2093.122803
20210405,2107.887207
20210406,2118.378906
20210407,1971.077271
20210408,2088.57373
20210409,2072.108887
20210410,2135.942139
20210411,2157.656982
20210412,2139.353271
20210413,2299.187744
20210414,2435.10498
20210415,2519.116211
20210416,2431.946533
20210417,2344.89502
20210418,2237.136963
20210419,2166.188721
20210420,2330.210938
20210421,2364.751709
20210422,2403.535156
20210423,2363.586182
20210424,2211.625732
20210425,2316.05957
20210426,2534.481689
20210427,2662.865234
20210428,2746.380127
20210429,2756.876953
20210430,2773.207031
20210501,2945.892822
20210502,2952.056152
20210503,3431.086182
20210504,3253.629395
20210505,3522.783203
20210506,3490.880371
20210507,3484.729004
20210508,3902.647705
20210509,3928.844727
20210510,3952.293945
20210511,4168.701172
20210512,3785.848633
20210513,3715.148438
20210514,4079.057373
20210515,3638.12207
20210516,3587.506104
20210517,3282.397705
20210518,3380.070068
20210519,2460.679199
20210520,2784.294189
20210521,2430.621338
20210522,2295.705566
20210523,2109.579834
20210524,2643.591064
20210525,2706.628906
20210526,2888.69873
20210527,2736.488525
20210528,2419.90625
20210529,2279.51416
20210530,2390.30542
20210531,2714.945313
20210601,2633.518311
20210602,2706.125
20210603,2855.126465
20210604,2688.195068
20210605,2630.576904
20210606,2715.092773
20210607,2590.263184
20210608,2517.438721
20210609,2608.26709
20210610,2471.518555
20210611,2353.768799
20210612,2372.484375
20210613,2508.391602
20210614,2537.891113
20210615,2610.936768
20210616,2367.663574
20210617,2372.001953
20210618,2231.733154
20210619,2178.499023
20210620,2246.364502
20210621,1888.44751
20210622,1874.950073
20210623,1989.736328
20210624,1988.456299
20210625,1813.217285
20210626,1829.239258
20210627,1978.894653
20210628,2079.657471
20210629,2160.768311
20210630,2274.547607
20210701,2113.605469
20210702,2150.040283
20210703,2226.114258
20210704,2321.724121
20210705,2198.58252
20210706,2324.679443
20210707,2315.161865
20210708,2120.026367
20210709,2146.692383
20210710,2111.403564
20210711,2139.664795
20210712,2036.721069
20210713,1940.083984
20210714,1994.331299
20210715,1911.175659
20210716,1880.382935
20210717,1898.825195
20210718,1895.552124
20210719,1817.296631
20210720,1787.510742
20210721,1990.970825
20210722,2025.202759
20210723,2124.776611
20210724,2189.21875
20210725,2191.373779
20210726,2233.366699
20210727,2298.333496
20210728,2296.54541
20210729,2380.956787
20210730,2466.961426
20210731,2536.209961
20210801,2561.852051
20210802,2610.15332
20210803,2502.349609
20210804,2724.619873
20210805,2827.328857
20210806,2890.94165
20210807,3157.23877
20210808,3013.732666
20210809,3167.856201
20210810,3141.691162
20210811,3164.245117
20210812,3043.414307
20210813,3322.21167
20210814,3265.443359
20210815,3310.50415
20210816,3156.509521
20210817,3014.845947
20210818,3020.089844
20210819,3182.702148
20210820,3286.935303
20210821,3226.083984
20210822,3242.115479
20210823,3319.257324
20210824,3172.456299
20210825,3224.915283
20210826,3100.325439
20210827,3270.60083
20210828,3244.40332
20210829,3227.002686
20210830,3224.374268
20210831,3433.732666
20210901,3834.828125
20210902,3790.98999
20210903,3940.614746
20210904,3887.828369
20210905,3952.133545
20210906,3928.379395
20210907,3426.394287
20210908,3497.315186
20210909,3427.340088
20210910,3211.505859
20210911,3270.278076
20210912,3410.134521
20210913,3285.511719
20210914,3429.169678
20210915,3615.282715
20210916,3571.294922
20210917,3398.538818
20210918,3432.018311
20210919,3329.447998
20210920,2958.993408
20210921,2764.431152
20210922,3077.86792
20210923,3155.523682
20210924,2931.669189
20210925,2925.565674
20210926,3062.265381
20210927,2934.138916
20210928,2807.296631
20210929,2853.143311
20210930,3001.678955
20211001,3307.516113
20211002,3391.694336
20211003,3418.358643
20211004,3380.089111
20211005,3518.518555
20211006,3580.562012
20211007,3587.974854
20211008,3563.759277
20211009,3575.716797
20211010,3425.852783
20211011,3545.354004
20211012,3492.573242
20211013,3606.20166
20211014,3786.01416
20211015,3862.634766
20211016,3830.38208
20211017,3847.104492
20211018,3748.760254
20211019,3877.650879
20211020,4155.992188
20211021,4054.322754
20211022,3970.181885
20211023,4171.663574
20211024,4087.903076
20211025,4217.876953
20211026,4131.102051
20211027,3930.257324
20211028,4287.318848
20211029,4414.746582
20211030,4325.650391
20211031,4288.074219
20211101,4324.626953
20211102,4584.798828
20211103,4607.193848
20211104,4537.324219
20211105,4486.243164
20211106,4521.581055
20211107,4620.554688
20211108,4812.087402
20211109,4735.068848
20211110,4636.174316
20211111,4730.384277
20211112,4667.115234
20211113,4651.460449
20211114,4626.358887
20211115,4557.503906
20211116,4216.365234
20211117,4287.59375
20211118,4000.650879
20211119,4298.306641
20211120,4409.931152
20211121,4269.73291
20211122,4088.457764
20211123,4340.763672
20211124,4239.981445
20211125,4274.743164
20211126,4030.908936
20211127,4096.912109
20211128,4294.453613
20211129,4445.10498
20211130,4631.479004
20211201,4586.990234
20211202,4511.302246
20211203,4220.706055
20211204,4119.587402
20211205,4198.322754
20211206,4358.737305
20211207,4315.061523
20211208,4439.35791
20211209,4119.815918
20211210,3908.496094
20211211,4084.452393
20211212,4134.453125
20211213,3784.226807
20211214,3745.44043
20211215,4018.388672
20211216,3962.469727
20211217,3879.486572
20211218,3960.860107
20211219,3922.592529
20211220,3933.844482
20211221,4020.26001
20211222,3982.099609
20211223,4108.015625
20211224,4047.98291
20211225,4093.281006
20211226,4067.328125
20211227,4037.547607
20211228,3800.893066
20211229,3628.531738
